"UniqueID","Probability1"
11862,0.322055358652298
11863,0.437167373898387
11864,0.040638513808851
11865,0.488424904504352
11866,0.0120844054743548
11867,0.279646789871562
11868,0.616012288208914
11869,0.433132626839138
11870,0.412124553098882
11871,0.488424904504352
11872,0.604240162538936
11873,0.78357280249696
11874,0.586525115400968
11875,0.488424904504352
11876,0.470151827640148
11877,0.488424904504352
11878,0.25033810387798
11879,0.488424904504352
11880,0.488424904504352
11881,0.488424904504352
11882,0.0628395509609796
11883,0.488424904504352
11884,0.329502737059329
11885,0.488424904504352
11886,0.488424904504352
11887,0.616517419848706
11888,0.488424904504352
11889,0.488424904504352
11890,0.372167590877952
11891,0.488424904504352
11892,0.441927139813611
11893,0.256196272822135
11894,0.24362684077761
11895,0.488424904504352
11896,0.356797549519612
11897,0.3715552943391
11898,0.488424904504352
11899,0.0516587152212418
11900,0.488424904504352
11901,0.591141996053703
11902,0.326635572646505
11903,0.488424904504352
11904,0.488424904504352
11905,0.0867072156838546
11906,0.488424904504352
11907,0.488424904504352
11908,0.629009087856998
11909,0.488424904504352
11910,0.0557524765292765
11911,0.322055358652298
11912,0.488424904504352
11913,0.488424904504352
11914,0.419635803808603
11915,0.512079320223518
11916,0.488424904504352
11917,0.488424904504352
11918,0.322055358652298
11919,0.063768217240841
11920,0.322055358652298
11921,0.165192833183457
11922,0.596107446300994
11923,0.488424904504352
11924,0.488424904504352
11925,0.510648945639993
11926,0.488424904504352
11927,0.488424904504352
11928,0.488424904504352
11929,0.488424904504352
11930,0.488424904504352
11931,0.488424904504352
11932,0.488424904504352
11933,0.488424904504352
11934,0.221075420613191
11935,0.342149407234703
11936,0.488424904504352
11937,0.488424904504352
11938,0.435257967532235
11939,0.427198098034275
11940,0.488424904504352
11941,0.488424904504352
11942,0.582299809155739
11943,0.0664702695938463
11944,0.293229902613503
11945,0.471666804070385
11946,0.488424904504352
11947,0.488424904504352
11948,0.645988721578671
11949,0.488424904504352
11950,0.488424904504352
11951,0.691468862077936
11952,0.488424904504352
11953,0.488424904504352
11954,0.488424904504352
11955,0.488424904504352
11956,0.488424904504352
11957,0.447233833449262
11958,0.488424904504352
11959,0.479393975391657
11960,0.491233662165796
11961,0.458827126890999
11962,0.479207995548216
11963,0.488424904504352
11964,0.488424904504352
11965,0.691468862077936
11966,0.464807389791718
11967,0.488424904504352
11968,0.488424904504352
11969,0.488424904504352
11970,0.754173916145873
11971,0.488424904504352
11972,0.488424904504352
11973,0.488424904504352
11974,0.488424904504352
11975,0.377880588613285
11976,0.488424904504352
11977,0.314377621567226
11978,0.488424904504352
11979,0.488424904504352
11980,0.488424904504352
11981,0.488424904504352
11982,0.475556652390876
11983,0.488424904504352
11984,0.488424904504352
11985,0.488424904504352
11986,0.373171995205726
11987,0.488424904504352
11988,0.488424904504352
11989,0.488424904504352
11990,0.488424904504352
11991,0.488424904504352
11992,0.488424904504352
11993,0.322055358652298
11994,0.488424904504352
11995,0.488424904504352
11996,0.497357082314064
11997,0.488424904504352
11998,0.488424904504352
11999,0.488424904504352
12000,0.488424904504352
12001,0.498528543579003
12002,0.488424904504352
12003,0.393022174856355
12004,0.40858398454481
12005,0.488424904504352
12006,0.578219147159177
12007,0.488424904504352
12008,0.488424904504352
12009,0.293650469293012
12010,0.596093051959106
12011,0.488424904504352
12012,0.661041162074924
12013,0.427198098034275
12014,0.548132282530278
12015,0.498528543579003
12016,0.488424904504352
12017,0.488424904504352
12018,0.488424904504352
12019,0.488424904504352
12020,0.488424904504352
12021,0.488424904504352
12022,0.488424904504352
12023,0.488424904504352
12024,0.0905942070770831
12025,0.576320682228815
12026,0.488424904504352
12027,0.488424904504352
12028,0.545396943863901
12029,0.320815116118337
12030,0.488424904504352
12031,0.0762407741765885
12032,0.488424904504352
12033,0.488424904504352
12034,0.488424904504352
12035,0.0472269102326447
12036,0.645988721578671
12037,0.488424904504352
12038,0.0423180476381635
12039,0.488424904504352
12040,0.488424904504352
12041,0.488424904504352
12042,0.581324101065574
12043,0.488424904504352
12044,0.500579270284972
12045,0.488424904504352
12046,0.488424904504352
12047,0.488424904504352
12048,0.488424904504352
12049,0.488424904504352
12050,0.473408042873771
12051,0.488424904504352
12052,0.488424904504352
12053,0.488424904504352
12054,0.063768217240841
12055,0.488424904504352
12056,0.488424904504352
12057,0.316858440884566
12058,0.619527894370299
12059,0.586088221100521
12060,0.488424904504352
12061,0.488424904504352
12062,0.488424904504352
12063,0.803934557471334
12064,0.488424904504352
12065,0.488424904504352
12066,0.488424904504352
12067,0.488424904504352
12068,0.488424904504352
12069,0.488424904504352
